2018-04-12 13:53:08,42.3673573,-71.0591086
2018-04-12 13:53:51,42.3673303,-71.0590689
2018-04-12 13:55:56,42.3659457,-71.0600752
2018-04-12 13:56:12,42.3661595,-71.0603134
2018-04-12 13:57:36,42.3650697,-71.060641
2018-04-12 13:57:53,42.3650179,-71.0604627
2018-04-12 13:59:50,42.3638287,-71.059317
2018-04-12 14:00:06,42.3638267,-71.0592424
2018-04-12 14:01:13,42.3631889,-71.0599437
2018-04-12 14:01:29,42.3632117,-71.0600406
2018-04-12 14:01:44,42.363299,-71.0602483
2018-04-12 14:03:19,42.3636316,-71.0619564
2018-04-12 14:05:24,42.3635664,-71.0635217
2018-04-12 14:05:48,42.3635564,-71.0634767
2018-04-12 14:06:06,42.3635679,-71.0634825
2018-04-12 14:06:27,42.363546,-71.0635774
2018-04-12 14:06:48,42.3635549,-71.0637647
2018-04-12 14:07:07,42.3628812,-71.064361
2018-04-12 14:07:25,42.3629481,-71.0643882
2018-04-12 14:07:49,42.3626576,-71.0643296
2018-04-12 14:08:16,42.3621251,-71.0642372
2018-04-12 14:11:26,42.3609898,-71.0654008
2018-04-12 14:11:41,42.3610605,-71.0655405
2018-04-12 14:11:58,42.3610382,-71.0658146
2018-04-12 14:12:20,42.361153,-71.0659205
2018-04-12 14:12:43,42.3612157,-71.0665376
2018-04-12 14:13:00,42.3611639,-71.066845
2018-04-12 14:13:20,42.3612558,-71.0669886
2018-04-12 14:13:40,42.3610003,-71.0673296
2018-04-12 14:14:00,42.3610844,-71.0674952
2018-04-12 14:14:18,42.3609908,-71.0677109
2018-04-12 14:15:38,42.3611228,-71.0696275
2018-04-12 14:15:55,42.3611626,-71.0696651
2018-04-12 14:16:20,42.3611624,-71.0700384
2018-04-12 14:16:35,42.3610571,-71.0702771
2018-04-12 14:18:37,42.3597132,-71.0707022
2018-04-12 14:18:53,42.3595863,-71.0707055
2018-04-12 14:20:54,42.3581648,-71.0706252
2018-04-12 14:21:17,42.3579323,-71.070477
2018-04-12 14:21:34,42.3578321,-71.0705719
2018-04-12 14:22:05,42.3578841,-71.070424
2018-04-12 14:22:53,42.357925,-71.0703593
2018-04-12 14:23:10,42.3578376,-71.0704015
2018-04-12 14:23:25,42.3576934,-71.0703582
2018-04-12 14:23:48,42.3574549,-71.0701972
2018-04-12 14:24:26,42.3571847,-71.0700111
2018-04-12 14:24:50,42.3571719,-71.0700795
2018-04-12 14:25:11,42.3571842,-71.0701067
2018-04-12 14:25:29,42.3574085,-71.0701046
2018-04-12 14:26:11,42.3575904,-71.0700486
2018-04-12 14:29:15,42.3596221,-71.070835
2018-04-12 14:29:34,42.3595293,-71.0707302
2018-04-12 14:31:48,42.3607043,-71.0707055
2018-04-12 14:33:49,42.3608883,-71.0705868
2018-04-12 14:35:49,42.3606973,-71.0706897
2018-04-12 14:37:49,42.3612459,-71.0698906
2018-04-12 14:39:30,42.3609746,-71.0705015
2018-04-12 14:41:51,42.3609615,-71.0704446
2018-04-12 14:43:36,42.3610216,-71.0697994
2018-04-12 14:45:56,42.3610359,-71.0701697
2018-04-12 14:48:08,42.360896,-71.070548
2018-04-12 14:50:09,42.3610881,-71.0704009
2018-04-12 14:52:13,42.3610881,-71.0704009
2018-04-12 14:54:14,42.3610881,-71.0704009
2018-04-12 14:56:16,42.3626752,-71.0865561
2018-04-12 14:58:17,42.3627841,-71.0867016
2018-04-12 15:01:51,42.3627848,-71.0867035
2018-04-12 15:02:18,42.3627848,-71.0867035
2018-04-12 15:02:47,42.3627841,-71.0867029
2018-04-12 15:04:51,42.3627848,-71.0867031
2018-04-12 15:06:03,42.3627855,-71.0867058
2018-04-12 15:07:16,42.3627849,-71.0867043
2018-04-12 15:11:06,42.3627841,-71.0867014
2018-04-12 15:13:14,42.3627763,-71.0867079
2018-04-12 15:13:46,42.3626807,-71.0865717
2018-04-12 15:16:37,42.3626204,-71.087654
2018-04-12 15:18:38,42.3629192,-71.0891568
2018-04-12 15:19:07,42.3628053,-71.0907696
2018-04-12 15:19:25,42.362937,-71.0908494
2018-04-12 15:20:20,42.3632932,-71.0922368
2018-04-12 15:22:37,42.3631337,-71.0932147
2018-04-12 15:23:08,42.36307,-71.0950079
2018-04-12 15:24:36,42.363429,-71.0966234
2018-04-12 15:24:53,42.3633679,-71.0967202
2018-04-12 15:25:23,42.3633666,-71.0969791
2018-04-12 15:25:39,42.3633817,-71.0972576
2018-04-12 15:25:54,42.3633952,-71.0974651
2018-04-12 15:27:55,42.3633736,-71.0975111
2018-04-12 15:30:01,42.3640087,-71.1013791
2018-04-12 15:32:15,42.3651307,-71.1025171
2018-04-12 15:34:16,42.3652838,-71.1023551
2018-04-12 15:36:09,42.3652439,-71.1023821
2018-04-12 15:38:16,42.3651298,-71.1025175
2018-04-12 15:40:19,42.3651328,-71.102513
2018-04-12 15:42:21,42.3651328,-71.102513
2018-04-12 15:42:36,42.3650237,-71.1025723
2018-04-12 15:44:37,42.3650237,-71.1025723
2018-04-12 15:46:37,42.3650237,-71.1025723
2018-04-12 15:47:36,42.3650237,-71.1025723
2018-04-12 15:49:39,42.3651303,-71.1025168
2018-04-12 15:51:39,42.3651303,-71.1025168
2018-04-12 15:52:37,42.3651221,-71.1025245
2018-04-12 15:53:06,42.3651221,-71.1025245
2018-04-12 15:55:07,42.3655203,-71.1035151
2018-04-12 15:57:08,42.3655405,-71.1034507
2018-04-12 15:59:13,42.3656262,-71.103296
